loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState,batteryLevel
2020-05-25 11:39:31.593 -0400,1590421171.00049,35.93111124372908,-79.03159746418602,89.04076,0.4923032,298.3479654458871,2.84039150605989,5.285615899992795,-9999,7326.368798250001,-0.1679534912109375,-0.120941162109375,-0.1483917236328125,7326.35882725,0.6332451700791842,-0.3732049040338578,0.4162642164915566,-0.3712068796157837,-0.3906317949295044,-0.497761607170105,0.1068111062049866,0.3365988433361053,0.8396635055541992,XArbitraryZVertical,0.2494697760661552,-0.1092747609361973,0.2629215204956,0.9255788274238976,-0.3334667682647705,-0.4043465256690979,-0.8516477346420288,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:31.627 -0400,1590421171.00049,35.93111124372908,-79.03159746418602,89.04076,0.4923032,298.3479654458871,2.84039150605989,5.285615899992795,-9999,7326.40369825,0.0289154052734375,-0.2677001953125,-0.12457275390625,7326.35882725,0.6332451700791842,-0.3732049040338578,0.4162642164915566,-0.3712068796157837,-0.3906317949295044,-0.497761607170105,0.1068111062049866,0.3365988433361053,0.8396635055541992,XArbitraryZVertical,0.2494697760661552,-0.1092747609361973,0.2629215204956,0.9255788274238976,-0.3334667682647705,-0.4043465256690979,-0.8516477346420288,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:31.662 -0400,1590421171.00049,35.93111124372908,-79.03159746418602,89.04076,0.4923032,298.3479654458871,2.84039150605989,5.285615899992795,-9999,7326.43859725,0.401519775390625,-0.0986480712890625,-0.4553375244140625,7326.41865525,0.5724425023156653,-0.3363742497367475,0.4401986823014411,-0.5979886651039124,1.05618953704834,-1.329892873764038,0.4154340028762817,0.1918533444404602,0.7497590184211731,XArbitraryZVertical,0.2526097123178679,-0.09594105826462282,0.2365706250484407,0.9332833696635757,-0.2986004650592804,-0.4261192083358765,-0.8539673089981079,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:31.697 -0400,1590421171.00049,35.93111124372908,-79.03159746418602,89.04076,0.4923032,298.3479654458871,2.84039150605989,5.285615899992795,-9999,7326.47349725,0.7117462158203125,0.0453948974609375,-0.7408905029296875,7326.41865525,0.5724425023156653,-0.3363742497367475,0.4401986823014411,-0.5979886651039124,1.05618953704834,-1.329892873764038,0.4154340028762817,0.1918533444404602,0.7497590184211731,XArbitraryZVertical,0.2526097123178679,-0.09594105826462282,0.2365706250484407,0.9332833696635757,-0.2986004650592804,-0.4261192083358765,-0.8539673089981079,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:31.732 -0400,1590421171.00049,35.93111124372908,-79.03159746418602,89.04076,0.4923032,298.3479654458871,2.84039150605989,5.285615899992795,-9999,7326.50839625,0.4965667724609375,0.0681915283203125,-0.7043304443359375,7326.478482250001,0.413721775416688,-0.2038416809582861,0.3622661094704437,-1.315117478370667,1.203884959220886,-2.618488788604736,0.9010481834411621,0.3998035788536072,0.1748421192169189,XArbitraryZVertical,0.1959439847978201,-0.06113871846712786,0.1830422720389247,0.9614383209354432,-0.1892942786216736,-0.3543941676616669,-0.9157360196113586,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:31.767 -0400,1590421171.00049,35.93111124372908,-79.03159746418602,89.04076,0.4923032,298.3479654458871,2.84039150605989,5.285615899992795,-9999,7326.543296250001,0.3905181884765625,-0.1607208251953125,-0.8125762939453125,7326.53831025,0.2648519158873839,-0.06311774641542493,0.3685303269908331,-0.038099754601717,1.420435428619385,-1.761825919151306,0.4631705284118652,0.2941127121448517,0.1713386178016663,XArbitraryZVertical,0.1856253294233593,-0.006567137215121161,0.1240085772169394,0.9747419422720509,-0.0588407926261425,-0.3602448403835297,-0.9310002326965332,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:31.802 -0400,1590421171.00049,35.93111124372908,-79.03159746418602,89.04076,0.4923032,298.3479654458871,2.84039150605989,5.285615899992795,-9999,7326.57819525,0.2855072021484375,-0.2751617431640625,-0.972076416015625,7326.53831025,0.2648519158873839,-0.06311774641542493,0.3685303269908331,-0.038099754601717,1.420435428619385,-1.761825919151306,0.4631705284118652,0.2941127121448517,0.1713386178016663,XArbitraryZVertical,0.1856253294233593,-0.006567137215121161,0.1240085772169394,0.9747419422720509,-0.0588407926261425,-0.3602448403835297,-0.9310002326965332,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:31.838 -0400,1590421171.00049,35.93111124372908,-79.03159746418602,89.04076,0.4923032,298.3479654458871,2.84039150605989,5.285615899992795,-9999,7326.613095250001,0.027008056640625,-0.4119110107421875,-1.0618896484375,7326.59813825,0.1781239700395666,0.03467976114646798,0.3553689920163192,-1.397401690483093,0.9964165091514587,-0.9015876054763794,0.1407557278871536,0.04683375358581543,-0.08196902275085449,XArbitraryZVertical,0.1745060865896685,0.03271701304875722,0.09058330301846859,0.9799345744994613,0.03250638768076897,-0.3479363322257996,-0.9369544386863708,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:31.885 -0400,1590421171.00049,35.93111124372908,-79.03159746418602,89.04076,0.4923032,298.3479654458871,2.84039150605989,5.285615899992795,-9999,7326.64799425,-0.1638031005859375,-0.551177978515625,-1.148544311523438,7326.59813825,0.1781239700395666,0.03467976114646798,0.3553689920163192,-1.397401690483093,0.9964165091514587,-0.9015876054763794,0.1407557278871536,0.04683375358581543,-0.08196902275085449,XArbitraryZVertical,0.1745060865896685,0.03271701304875722,0.09058330301846859,0.9799345744994613,0.03250638768076897,-0.3479363322257996,-0.9369544386863708,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:31.911 -0400,1590421171.00049,35.93111124372908,-79.03159746418602,89.04076,0.4923032,298.3479654458871,2.84039150605989,5.285615899992795,-9999,7326.682894250001,-0.408905029296875,-0.3610076904296875,-1.463912963867188,7326.65796525,0.2318370029400687,0.07960163791032193,0.1423296078083225,-5.24730110168457,0.6166998744010925,2.43004584312439,-0.2709470987319946,-0.3943384885787964,-0.2476218342781067,XArbitraryZVertical,0.06598117502916448,0.04764064164765108,0.1180852652923351,0.9896628329688002,0.07871353626251221,-0.141849547624588,-0.9867537021636963,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:31.941 -0400,1590421171.00049,35.93111124372908,-79.03159746418602,89.04076,0.4923032,298.3479654458871,2.84039150605989,5.285615899992795,-9999,7326.717793250001,-0.47509765625,0.109222412109375,-1.439437866210938,7326.65796525,0.2318370029400687,0.07960163791032193,0.1423296078083225,-5.24730110168457,0.6166998744010925,2.43004584312439,-0.2709470987319946,-0.3943384885787964,-0.2476218342781067,XArbitraryZVertical,0.06598117502916448,0.04764064164765108,0.1180852652923351,0.9896628329688002,0.07871353626251221,-0.141849547624588,-0.9867537021636963,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:31.976 -0400,1590421171.00049,35.93111124372908,-79.03159746418602,89.04076,0.4923032,298.3479654458871,2.84039150605989,5.285615899992795,-9999,7326.75269225,-0.6419830322265625,0.97320556640625,-1.933486938476562,7326.717793250001,0.4704611259476295,0.08449773630854587,-0.1493397665674144,-5.267910480499268,-0.4051992297172546,4.691610336303711,-0.5757404565811157,-0.1478302329778671,-0.3122666478157043,XArbitraryZVertical,-0.0822977921759615,0.02358727105328932,0.2291462852870167,0.9696198834238221,0.08345784246921539,0.1487852782011032,-0.9853414297103882,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:32.011 -0400,1590421171.00049,35.93111124372908,-79.03159746418602,89.04076,0.4923032,298.3479654458871,2.84039150605989,5.285615899992795,-9999,7326.787592250001,-0.8875732421875,0.76678466796875,-1.7080078125,7326.77762125,0.7011286417441702,0.1021277149076244,-0.3275605377078784,-0.2767876982688904,-0.9115423560142517,2.524388074874878,-0.9702214598655701,0.6046286821365356,-0.9702762961387634,XArbitraryZVertical,-0.1702271982375197,-0.008626826588726801,0.3305743108312817,0.9282612315716137,0.09652958065271378,0.321734219789505,-0.9418965578079224,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:32.046 -0400,1590421171.00049,35.93111124372908,-79.03159746418602,89.04076,0.4923032,298.3479654458871,2.84039150605989,5.285615899992795,-9999,7326.822491250001,-0.89068603515625,0.652435302734375,-1.4229736328125,7326.77762125,0.7011286417441702,0.1021277149076244,-0.3275605377078784,-0.2767876982688904,-0.9115423560142517,2.524388074874878,-0.9702214598655701,0.6046286821365356,-0.9702762961387634,XArbitraryZVertical,-0.1702271982375197,-0.008626826588726801,0.3305743108312817,0.9282612315716137,0.09652958065271378,0.321734219789505,-0.9418965578079224,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:32.081 -0400,1590421171.00049,35.93111124372908,-79.03159746418602,89.04076,0.4923032,298.3479654458871,2.84039150605989,5.285615899992795,-9999,7326.857391250001,-0.9128875732421875,0.346832275390625,-1.233856201171875,7326.83744825,0.7751834056195065,0.0838010937723789,-0.2950811614091897,0.8358093500137329,-0.4369409680366516,-0.6741921305656433,-1.012599110603333,0.2512694895267487,-0.4661518931388855,XArbitraryZVertical,-0.1516419167344427,-0.01715380040042158,0.3678243992953597,0.917287046719135,0.08008527755737305,0.2908174991607666,-0.9534209370613098,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:32.116 -0400,1590421171.00049,35.93111124372908,-79.03159746418602,89.04076,0.4923032,298.3479654458871,2.84039150605989,5.285615899992795,-9999,7326.892290250001,-0.7396240234375,0.2056732177734375,-1.065765380859375,7326.83744825,0.7751834056195065,0.0838010937723789,-0.2950811614091897,0.8358093500137329,-0.4369409680366516,-0.6741921305656433,-1.012599110603333,0.2512694895267487,-0.4661518931388855,XArbitraryZVertical,-0.1516419167344427,-0.01715380040042158,0.3678243992953597,0.917287046719135,0.08008527755737305,0.2908174991607666,-0.9534209370613098,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:32.151 -0400,1590421171.00049,35.93111124372908,-79.03159746418602,89.04076,0.4923032,298.3479654458871,2.84039150605989,5.285615899992795,-9999,7326.92719025,-0.7124481201171875,0.19927978515625,-0.9990997314453125,7326.897276250001,0.6874462318962719,0.04954325910376983,-0.2169067778978819,1.185895204544067,-0.1670508682727814,-2.073493719100952,-0.7879887223243713,-0.009545639157295227,-0.09039688110351562,XArbitraryZVertical,-0.1101762656063685,-0.01328217331974401,0.3323878150571016,0.9365912433545839,0.04836256057024002,0.2152099162340164,-0.9753695726394653,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:32.186 -0400,1590421171.00049,35.93111124372908,-79.03159746418602,89.04076,0.4923032,298.3479654458871,2.84039150605989,5.285615899992795,-9999,7326.962089250001,-0.656494140625,0.169036865234375,-0.91937255859375,7326.95710425,0.5326927250781925,0.006837017991938155,-0.1542978871016889,1.473057985305786,-0.1842554211616516,-2.532860517501831,-0.6900447010993958,0.05321639776229858,0.04345494508743286,XArbitraryZVertical,-0.07525145565364022,-0.01699784391367825,0.2621697782574334,0.9619330447496189,0.006755739450454712,0.1536863595247269,-0.9880965948104858,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:32.221 -0400,1590421171.00049,35.93111124372908,-79.03159746418602,89.04076,0.4923032,298.3479654458871,2.84039150605989,5.285615899992795,-9999,7326.99698925,-0.5484619140625,0.0089263916015625,-0.867279052734375,7326.95710425,0.5326927250781925,0.006837017991938155,-0.1542978871016889,1.473057985305786,-0.1842554211616516,-2.532860517501831,-0.6900447010993958,0.05321639776229858,0.04345494508743286,XArbitraryZVertical,-0.07525145565364022,-0.01699784391367825,0.2621697782574334,0.9619330447496189,0.006755739450454712,0.1536863595247269,-0.9880965948104858,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:32.256 -0400,1590421171.00049,35.93111124372908,-79.03159746418602,89.04076,0.4923032,298.3479654458871,2.84039150605989,5.285615899992795,-9999,7327.031888250001,-0.534149169921875,0.0407562255859375,-0.81134033203125,7327.01693125,0.3992617308321281,-0.01776469680719284,-0.0784752001914871,0.5118493437767029,-0.1937786191701889,-1.800437927246094,-0.5197353363037109,-0.07015827298164368,0.1749876141548157,XArbitraryZVertical,-0.03668689659073591,-0.01647794026925545,0.198488615647005,0.9792775919684451,-0.01770909316837788,0.07839468121528625,-0.9967650771141052,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:32.290 -0400,1590421171.00049,35.93111124372908,-79.03159746418602,89.04076,0.4923032,298.3479654458871,2.84039150605989,5.285615899992795,-9999,7327.06678825,-0.3969268798828125,0.1284027099609375,-0.872650146484375,7327.01693125,0.3992617308321281,-0.01776469680719284,-0.0784752001914871,0.5118493437767029,-0.1937786191701889,-1.800437927246094,-0.5197353363037109,-0.07015827298164368,0.1749876141548157,XArbitraryZVertical,-0.03668689659073591,-0.01647794026925545,0.198488615647005,0.9792775919684451,-0.01770909316837788,0.07839468121528625,-0.9967650771141052,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:32.325 -0400,1590421171.00049,35.93111124372908,-79.03159746418602,89.04076,0.4923032,298.3479654458871,2.84039150605989,5.285615899992795,-9999,7327.10168725,-0.112091064453125,0.151123046875,-0.8482513427734375,7327.076759250001,0.3249540299208074,-0.02125154321414647,-0.0646123494377327,0.7734881639480591,0.236485943198204,-0.6099367737770081,-0.3379397392272949,0.07002759724855423,0.1079326868057251,XArbitraryZVertical,-0.0301554185479303,-0.0157049017914033,0.1620082582657864,0.9862034307340176,-0.02120560221374035,0.06456740200519562,-0.9976879954338074,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:32.364 -0400,1590421171.00049,35.93111124372908,-79.03159746418602,89.04076,0.4923032,298.3479654458871,2.84039150605989,5.285615899992795,-9999,7327.136586250001,0.18780517578125,0.1275787353515625,-0.7888336181640625,7327.076759250001,0.3249540299208074,-0.02125154321414647,-0.0646123494377327,0.7734881639480591,0.236485943198204,-0.6099367737770081,-0.3379397392272949,0.07002759724855423,0.1079326868057251,XArbitraryZVertical,-0.0301554185479303,-0.0157049017914033,0.1620082582657864,0.9862034307340176,-0.02120560221374035,0.06456740200519562,-0.9976879954338074,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:32.395 -0400,1590421172.000497,35.93110960262565,-79.03159687253468,88.91093,0,297.7212040518119,2.759929662052946,5.514877688876392,-9999,7327.17148625,0.6982574462890625,0.026214599609375,-0.863494873046875,7327.136586250001,0.3577253144657765,0.00476068379932465,0.05583387858243054,2.199438810348511,0.7712947726249695,1.715192914009094,0.1339793652296066,0.1859035491943359,0.2010822892189026,XArbitraryZVertical,0.02704460410813802,0.0073075106433925,0.1779060549898053,0.9836485770601444,0.004753247369080782,-0.05580487474799156,-0.9984303712844849,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:32.430 -0400,1590421172.000497,35.93110960262565,-79.03159687253468,88.91093,0,297.7212040518119,2.759929662052946,5.514877688876392,-9999,7327.20638525,1.087188720703125,0.370635986328125,-1.017410278320312,7327.19641425,0.4872272326896718,0.03565638656993875,0.1217457372042475,0.9149004220962524,0.4666461944580078,1.761303186416626,0.9972367286682129,0.3792168796062469,-0.02696925401687622,XArbitraryZVertical,0.05473743203457432,0.03194063058643129,0.2417785963384995,0.9682595745257716,0.03538496419787407,-0.1214452087879181,-0.9919672012329102,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:32.465 -0400,1590421172.000497,35.93110960262565,-79.03159687253468,88.91093,0,297.7212040518119,2.759929662052946,5.514877688876392,-9999,7327.24128525,0.8499298095703125,0.056060791015625,-0.921722412109375,7327.19641425,0.4872272326896718,0.03565638656993875,0.1217457372042475,0.9149004220962524,0.4666461944580078,1.761303186416626,0.9972367286682129,0.3792168796062469,-0.02696925401687622,XArbitraryZVertical,0.05473743203457432,0.03194063058643129,0.2417785963384995,0.9682595745257716,0.03538496419787407,-0.1214452087879181,-0.9919672012329102,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:32.500 -0400,1590421172.000497,35.93110960262565,-79.03159687253468,88.91093,0,297.7212040518119,2.759929662052946,5.514877688876392,-9999,7327.27618425,0.8628082275390625,0.036468505859375,-1.06878662109375,7327.25624225,0.5724853400422668,0.07641622968923717,0.1347470489510057,-1.042179942131042,0.5468280911445618,1.218226075172424,0.7450103759765625,0.0949164479970932,0.06935709714889526,XArbitraryZVertical,0.05377521984249845,0.0555560716670397,0.2839706107883236,0.9557104021656051,0.07564986497163773,-0.1343396604061127,-0.988043487071991,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:32.535 -0400,1590421172.000497,35.93110960262565,-79.03159687253468,88.91093,0,297.7212040518119,2.759929662052946,5.514877688876392,-9999,7327.31108425,0.7451324462890625,0.15533447265625,-1.036468505859375,7327.25624225,0.5724853400422668,0.07641622968923717,0.1347470489510057,-1.042179942131042,0.5468280911445618,1.218226075172424,0.7450103759765625,0.0949164479970932,0.06935709714889526,XArbitraryZVertical,0.05377521984249845,0.0555560716670397,0.2839706107883236,0.9557104021656051,0.07564986497163773,-0.1343396604061127,-0.988043487071991,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:32.570 -0400,1590421172.000497,35.93110960262565,-79.03159687253468,88.91093,0,297.7212040518119,2.759929662052946,5.514877688876392,-9999,7327.345983125,0.7075042724609375,-0.098175048828125,-0.9364166259765625,7327.316069250001,0.5516015560945892,0.08130153299250831,0.09750708676503796,0.2719270884990692,0.1688826531171799,-1.199944376945496,0.6643027067184448,0.2526911497116089,-0.04450637102127075,XArbitraryZVertical,0.0357999830831765,0.05231745689747815,0.2736749529541539,0.9597308283730596,0.08082623779773712,-0.09735264629125595,-0.9919624924659729,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:32.604 -0400,1590421172.000497,35.93110960262565,-79.03159687253468,88.91093,0,297.7212040518119,2.759929662052946,5.514877688876392,-9999,7327.380883125001,0.7082366943359375,-0.2339630126953125,-0.9307861328125,7327.375897125001,0.466494589763064,0.09484609468885195,0.1326521539257381,0.3623645603656769,-0.1172561496496201,-1.748283386230469,0.6132315993309021,-0.09842874109745026,0.0615270733833313,XArbitraryZVertical,0.05347715956636277,0.06132219688102479,0.2334274129464303,0.9689640930822577,0.09387194365262985,-0.1322634518146515,-0.9867595434188843,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:32.639 -0400,1590421172.000497,35.93110960262565,-79.03159687253468,88.91093,0,297.7212040518119,2.759929662052946,5.514877688876392,-9999,7327.415782125,0.6533203125,-0.0555572509765625,-0.9106597900390625,7327.375897125001,0.466494589763064,0.09484609468885195,0.1326521539257381,0.3623645603656769,-0.1172561496496201,-1.748283386230469,0.6132315993309021,-0.09842874109745026,0.0615270733833313,XArbitraryZVertical,0.05347715956636277,0.06132219688102479,0.2334274129464303,0.9689640930822577,0.09387194365262985,-0.1322634518146515,-0.9867595434188843,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:32.674 -0400,1590421172.000497,35.93110960262565,-79.03159687253468,88.91093,0,297.7212040518119,2.759929662052946,5.514877688876392,-9999,7327.450682125001,0.5774078369140625,-0.0538177490234375,-0.923370361328125,7327.435725125,0.35840020543884,0.1013542058509757,0.08962735940958892,-1.178766012191772,0.03252455219626427,-1.801891803741455,0.5311028361320496,0.07776175439357758,0.04652321338653564,XArbitraryZVertical,0.03500482394489462,0.0577689832619258,0.1800679432112253,0.9813322681644148,0.1007746383547783,-0.08950740844011307,-0.9908748269081116,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
2020-05-25 11:39:32.709 -0400,1590421172.000497,35.93110960262565,-79.03159687253468,88.91093,0,297.7212040518119,2.759929662052946,5.514877688876392,-9999,7327.485581125001,0.455474853515625,0.0781707763671875,-0.90325927734375,7327.435725125,0.35840020543884,0.1013542058509757,0.08962735940958892,-1.178766012191772,0.03252455219626427,-1.801891803741455,0.5311028361320496,0.07776175439357758,0.04652321338653564,XArbitraryZVertical,0.03500482394489462,0.0577689832619258,0.1800679432112253,0.9813322681644148,0.1007746383547783,-0.08950740844011307,-0.9908748269081116,7325.921472416667,unknown,2,2020-05-25 11:39:31.144 -0400,2020-05-25 10:03:58.294 -0400,2299,1.12219,inf,0,1812.959,0,0,2020-05-25 11:39:31.144 -0400,612113971.1439146,0,0.3203125,101.2341,1,0.85
